Dystans (m),Wysokość (m)
1786.657018724532,7486.99072265625
1801.9275915341434,7502.73974609375
1817.1981643437548,7518.81787109375
1832.4687371533662,7536.482421875
1847.7393099629776,7555.70263671875
1863.009882772589,7574.68603515625
1878.2804555822004,7593.126953125
1893.5510283918118,7611.02587890625
1908.8216012014232,7628.38232421875
1924.0921740110346,7648.88134765625
1939.362746820646,7668.98291015625
1954.6333196302573,7688.20703125
1969.9038924398687,7706.07666015625
1985.1744652494801,7722.455078125
2000.4450380590915,7737.341796875
2015.715610868703,7751.03271484375
2030.9861836783143,7763.638671875
2046.2567564879257,7775.0244140625
2061.527329297537,7790.45263671875
2076.7979021071483,7807.8251953125
2092.06847491676,7824.29345703125
2107.339047726371,7840.2333984375
2122.6096205359827,7855.99169921875
2137.880193345594,7871.0263671875
2153.1507661552055,7885.33837890625
2168.4213389648166,7902.41748046875
2183.6919117744283,7923.0537109375
2198.9624845840394,7945.02490234375
2214.233057393651,7970.48291015625
2229.503630203262,7997.43212890625
2244.774203012874,8025.873046875
2260.044775822485,8055.8056640625
2275.3153486320966,8087.34326171875
2290.585921441708,8119.978515625
2305.8564942513194,8154.66259765625
2321.1270670609306,8189.109375
2336.397639870542,8223.1943359375
2351.6682126801534,8256.91796875
2366.9387854897645,8290.279296875
2382.209358299376,8321.0712890625
2397.4799311089873,8345.998046875
2412.750503918599,8369.7333984375
2428.02107672821,8392.4296875
2443.2916495378217,8414.0869140625
2458.562222347433,8434.7041015625
2473.8327951570445,8454.28125
2489.1033679666557,8474.203125
2504.3739407762673,8496.638671875
2519.6445135858785,8519.119140625
2534.91508639549,8541.6455078125
2550.1856592051013,8564.216796875
2565.456232014713,8586.833984375
2580.726804824324,8609.2841796875
2595.9973776339357,8631.26953125
2611.267950443547,8653.5576171875
2626.5385232531585,8674.9873046875
2641.8090960627696,8695.55859375
2657.0796688723813,8715.2705078125
2672.3502416819924,8734.0830078125
2687.620814491604,8751.0703125
2702.891387301215,8767.2890625
2718.161960110827,8767.705078125
2733.432532920438,8767.62890625
2748.703105730049,8767.236328125
2763.973678539661,8766.52734375
2779.244251349272,8763.763671875
2794.5148241588836,8760.73828125
2809.7853969684948,8757.89453125
2825.0559697781064,8752.5234375
2840.3265425877175,8746.62109375
2855.597115397329,8740.537109375
2870.8676882069403,8732.9111328125
2886.138261016552,8725.453125
2901.408833826163,8719.44140625
2916.6794066357747,8714.876953125
2931.949979445386,8712.1259765625
2947.2205522549975,8709.6513671875
2962.4911250646087,8704.7724609375
2977.7616978742203,8696.5341796875
2993.0322706838315,8689.4716796875
3008.302843493443,8683.583984375
3023.5734163030543,8678.87109375
3038.843989112666,8673.55078125
3054.114561922277,8667.3076171875
3069.3851347318887,8657.8935546875
3084.6557075415,8649.791015625
3099.9262803511115,8642.9990234375
3115.1968531607226,8637.517578125
3130.467425970334,8633.3466796875
3145.7379987799454,8627.865234375
3161.0085715895566,8617.0966796875
3176.279144399168,8607.255859375
3191.5497172087794,8598.7255859375
3206.820290018391,8591.5068359375
3222.090862828002,8585.59765625
3237.361435637614,8581
3252.632008447225,8570.572265625
3267.9025812568366,8555.4931640625
3283.1731540664478,8542.9462890625
3298.4437268760594,8532.9287109375
3313.7142996856705,8525.443359375
3328.984872495282,8520.4892578125
3344.2554453048933,8517.2109375
3359.526018114505,8514.59375
3374.796590924116,8511.1669921875
3390.0671637337277,8509.095703125
3405.337736543339,8508.380859375
3420.6083093529505,8509.021484375
3435.8788821625617,8508.6611328125
3451.1494549721733,8503.6357421875
3466.4200277817845,8500.521484375
3481.690600591396,8495.46875
3496.9611734010073,8492.9013671875
3512.231746210619,8492.8203125
3527.50231902023,8494.982421875
3542.7728918298412,8489.0478515625
3558.043464639453,8485.146484375
3573.314037449064,8482.58984375
3588.5846102586756,8476.4755859375
3603.855183068287,8472.2138671875
3619.1257558778984,8469.8056640625
3634.3963286875096,8461.3701171875
3649.666901497121,8453.1318359375
3664.9374743067324,8447.1083984375
3680.208047116344,8443.2919921875
3695.478619925955,8437.0166015625
3710.749192735567,8433.408203125
3726.019765545178,8427.494140625
3741.2903383547896,8420.01171875
3756.5609111644007,8414.4736328125
3771.8314839740124,8410.8779296875
3787.1020567836235,8409.2265625
3802.372629593235,8404.8203125
3817.6432024028463,8399.4814453125
3832.913775212458,8391.2236328125
3848.184348022069,8385.3154296875
3863.4549208316807,8381.7578125
3878.725493641292,8380.5498046875
3893.9960664509035,8381.6923828125
3909.2666392605147,8378.08203125
3924.537212070126,8367.322265625
3939.8077848797375,8360.2685546875
3955.0783576893486,8356.921875
3970.3489304989603,8357.28125
3985.6195033085714,8361.3466796875
4000.890076118183,8369.1181640625
4016.160648927794,8367.5390625
4031.431221737406,8363.4736328125
4046.701794547017,8361.396484375
4061.9723673566286,8361.3095703125
4077.24294016624,8363.2099609375
4092.5135129758514,8367.099609375
4107.784085785463,8368.802734375
4123.054658595074,8366.787109375
4138.325231404686,8363.298828125
4153.595804214297,8361.5732421875
4168.866377023908,8361.611328125
4184.13694983352,8363.4111328125
4199.407522643131,8360.5966796875
4214.678095452742,8351.4931640625
4229.948668262354,8340.4599609375
4245.219241071965,8327.556640625
4260.489813881577,8316.640625
4275.760386691188,8307.71484375
4291.030959500799,8300.2275390625
4306.301532310411,8292.611328125
4321.572105120022,8286.44140625
4336.842677929633,8280.8369140625
4352.113250739245,8275.255859375
4367.3838235488565,8271.5283203125
4382.654396358467,8269.599609375
4397.924969168079,8264.7177734375
4413.1955419776905,8260.78515625
4428.466114787302,8257.8017578125
4443.736687596913,8253.7783203125
4459.007260406524,8244.58203125
4474.277833216136,8237.103515625
4489.548406025748,8225.66796875
4504.818978835358,8213.75
4520.08955164497,8202.7802734375
4535.360124454582,8192.759765625
4550.630697264193,8183.67626953125
4565.901270073804,8176.412109375
4581.171842883416,8171.40966796875
4596.442415693027,8167.52587890625
4611.712988502639,8164.72705078125
4626.98356131225,8163.0126953125
4642.254134121861,8162.38330078125
4657.524706931473,8162.75634765625
4672.795279741084,8154.95703125
4688.065852550695,8143.763671875
4703.336425360307,8132.34423828125
4718.606998169918,8120.69873046875
4733.877570979529,8108.8271484375
4749.148143789141,8096.72998046875
4764.418716598752,8084.9638671875
4779.689289408364,8074.736328125
4794.959862217975,8065.09375
4810.230435027586,8056.35498046875
4825.501007837198,8048.5205078125
4840.7715806468095,8041.58984375
4856.04215345642,8035.5634765625
4871.312726266032,8030.322265625
4886.5832990756435,8021.6435546875
4901.853871885255,8012.4384765625
4917.124444694866,8003.77587890625
4932.395017504477,7995.6552734375
4947.665590314089,7988.07763671875
4962.936163123701,7980.64404296875
4978.206735933311,7973.90185546875
4993.477308742923,7963.4482421875
5008.747881552535,7951.60107421875
5024.018454362146,7940.52197265625
5039.289027171757,7930.21142578125
5054.559599981369,7920.9375
5069.83017279098,7912.6904296875
5085.100745600591,7905.12109375
5100.371318410203,7893.7890625
5115.641891219814,7878.5400390625
5130.912464029426,7862.38671875
5146.1830368390365,7845.87158203125
5161.453609648648,7832.29443359375
5176.72418245826,7821.11279296875
5191.994755267871,7812.3271484375
5207.265328077482,7807.1962890625
5222.535900887094,7803.83203125
5237.806473696705,7799.96142578125
5253.077046506317,7794.837890625
5268.347619315928,7790.16650390625
5283.618192125539,7785.947265625
5298.888764935151,7782.18017578125
5314.1593377447625,7779.404296875
5329.429910554373,7778.08837890625
5344.700483363985,7777.26708984375
5359.9710561735965,7776.82861328125
5375.241628983208,7776.751953125
5390.512201792819,7777.037109375
5405.78277460243,7777.68408203125
5421.053347412042,7778.34716796875
5436.323920221654,7777.08447265625
5451.594493031264,7775.02880859375
5466.865065840876,7772.88232421875
5482.135638650488,7770.64599609375
5497.406211460098,7768.3193359375
5512.67678426971,7765.90185546875
5527.947357079322,7762.705078125
5543.217929888933,7756.55810546875
5558.488502698544,7750.275390625
5573.759075508156,7743.857421875
5589.029648317767,7737.3037109375
5604.300221127379,7730.6142578125
5619.5707939369895,7723.705078125
5634.841366746601,7716.10595703125
5650.111939556213,7708.1298828125
5665.382512365824,7699.927734375
5680.653085175435,7691.49951171875
5695.923657985047,7682.84521484375
5711.194230794658,7673.96484375
5726.46480360427,7661.677734375
5741.735376413881,7649.09765625
5757.005949223492,7636.04296875
5772.276522033104,7624.18310546875
5787.5470948427155,7613.634765625
5802.817667652326,7604.3974609375
5818.088240461938,7596.2646484375
5833.3588132715495,7588.96533203125
5848.629386081161,7582.52490234375
5863.899958890772,7576.56689453125
5879.170531700383,7571.208984375
5894.441104509995,7566.529296875
5909.711677319606,7559.8271484375
5924.982250129217,7550.40380859375
5940.252822938829,7541.47802734375
5955.523395748441,7533.048828125
5970.793968558051,7522.1474609375
5986.064541367663,7510.75634765625
6001.335114177275,7499.01416015625
6016.605686986886,7484.2431640625
6031.876259796497,7471.00927734375
6047.146832606109,7459.31201171875
6062.41740541572,7449.15185546875
6077.687978225332,7439.017578125
6092.9585510349425,7428.97314453125
6108.229123844554,7415.46923828125
6123.499696654166,7403.0048828125
6138.770269463777,7391.580078125
6154.040842273388,7381.19482421875
6169.311415083,7371.849609375
6184.581987892611,7362.74267578125
6199.852560702223,7346.3173828125
6215.123133511834,7328.64111328125
6230.393706321445,7311.73291015625
6245.664279131057,7295.59326171875
6260.934851940668,7280.22216796875
6276.205424750279,7265.619140625
6291.475997559891,7252.93603515625
6306.7465703695025,7242.7197265625
6322.017143179113,7233.22705078125
6337.287715988725,7224.45751953125
6352.558288798336,7216.4111328125
6367.828861607948,7209.08837890625
6383.099434417559,7200.62646484375
6398.37000722717,7189.04931640625
6413.640580036782,7178.36376953125
6428.911152846394,7168.58203125
6444.181725656004,7159.70458984375
6459.452298465616,7151.73095703125
6474.722871275228,7144.29638671875
6489.993444084839,7134.908203125
6505.26401689445,7125.60400390625
6520.534589704062,7114.28857421875
6535.805162513673,7103.9228515625
6551.075735323285,7094.50634765625
6566.3463081328955,7086.0390625
6581.616880942507,7077.24462890625
6596.887453752119,7068.61376953125
6612.15802656173,7060.21875
6627.428599371341,7050.44873046875
6642.699172180953,7041.31103515625
6657.969744990564,7032.806640625
6673.240317800175,7025.015625
6688.510890609787,7017.744140625
6703.781463419398,7010.92431640625
6719.05203622901,7004.556640625
6734.322609038621,6997.2685546875
6749.593181848232,6990.24951171875
6764.863754657844,6980.74853515625
6780.1343274674555,6967.9677734375
6795.404900277066,6955.23193359375
6810.675473086678,6942.541015625
6825.946045896289,6929.89599609375
6841.216618705901,6918.21142578125
6856.487191515512,6907.8720703125
6871.757764325123,6898.65087890625
6887.028337134735,6889.88232421875
6902.298909944347,6881.5654296875
6917.569482753957,6873.70068359375
6932.840055563569,6866.2880859375
6948.110628373181,6860.99267578125
6963.381201182792,6858.64306640625
6978.651773992403,6856.7451171875
6993.9223468020145,6855.29931640625
7009.192919611626,6854.3056640625
7024.463492421238,6853.76416015625
7039.7340652308485,6853.67431640625
7055.00463804046,6848.8525390625
7070.275210850072,6841.36328125
7085.5457836596825,6834.77783203125
7100.816356469294,6829.0966796875
7116.086929278906,6824.3193359375
7131.357502088517,6820.4462890625
7146.628074898128,6816.92529296875
7161.89864770774,6810.8369140625
7177.169220517351,6802.1025390625
7192.439793326963,6794.27294921875
7207.710366136574,6787.3466796875
7222.980938946185,6781.3251953125
7238.251511755797,6775.23681640625
7253.5220845654085,6768.41796875
7268.792657375019,6759.625
7284.063230184631,6745.68505859375
7299.333802994242,6732.0615234375
7314.604375803854,6718.75439453125
7329.874948613465,6706.05517578125
7345.145521423076,6695.681640625
7360.416094232688,6685.76025390625
7375.6866670423,6675.14306640625
7390.95723985191,6661.40185546875
7406.227812661522,6648.203125
7421.498385471134,6635.546875
7436.768958280744,6621.96728515625
7452.039531090356,6609.00146484375
7467.3101038999675,6596.80419921875
7482.580676709579,6585.57373046875
7497.85124951919,6576.0439453125
7513.1218223288015,6566.5595703125
7528.392395138413,6557.67431640625
7543.662967948025,6549.08447265625
7558.9335407576355,6540.53955078125
7574.204113567247,6532.03955078125
7589.474686376859,6523.61767578125
7604.74525918647,6517.341796875
7620.015831996081,6512.08056640625
7635.286404805693,6507.7705078125
7650.556977615304,6503.7763671875
7665.827550424916,6500.09912109375
7681.098123234527,6496.73828125
7696.368696044138,6493.69384765625
7711.63926885375,6491.662109375
7726.9098416633615,6490.08056640625
7742.180414472972,6488.63427734375
7757.450987282584,6487.32421875
7772.721560092195,6486.1494140625
7787.992132901807,6485.1103515625
7803.262705711418,6484.22021484375
